activity_new,channel_sales,cons_12m,cons_gas_12m,cons_last_month,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,price_p1_var_mean,price_p1_var_std,price_p1_var_min,price_p1_var_max,price_p2_var_mean,price_p2_var_std,price_p2_var_min,price_p2_var_max,price_p3_var_mean,price_p3_var_std,price_p3_var_min,price_p3_var_max,price_p1_fix_mean,price_p1_fix_std,price_p1_fix_min,price_p1_fix_max,price_p2_fix_mean,price_p2_fix_std,price_p2_fix_min,price_p2_fix_max,price_p3_fix_mean,price_p3_fix_std,price_p3_fix_min,price_p3_fix_max,price_p1_var_change,price_p2_var_change,price_p3_var_change,price_p1_fix_change,price_p2_fix_change,price_p3_fix_change,price_energy_peak_offpeak_spread,price_p1_var_max_monthly_move,tenure_years,months_to_end,months_to_renewal,months_since_modif,lifespan_years,cons_per_product,recent_cons_ratio,net_margin_per_cons,is_dual_fuel,has_forecast_bill,churn
apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,598235.0,0.0,53253.0,,,,,3053.69,2623.0,0.0,130.31,0.1152369999999999,0.100123,40.606701,0.0,250.97,1.44,1.44,1,365.38,4,lxidpiddsbxsbosboudacockeimpuepw,33.0,0.12185358333333333,0.0042023327170931535,0.117093,0.125254,0.10137891666666667,0.0021467375441197667,0.098947,0.103116,0.07115149999999999,2.7806147129400288e-05,0.07112,0.071174,40.565971499999996,1.8537431438474394e-06,40.56596939999999,40.565973,24.339579139999998,1.3594116379235292e-06,24.33957804,24.33958068,16.22638536,2.965989026474443e-06,16.22638296,16.22638872,-0.008161000000000002,-0.004169000000000006,-5.3999999999998494e-05,3.600000006542814e-06,-2.640000001719045e-06,-5.760000000520904e-06,0.02047466666666667,0.008161000000000002,4.098562628336755,11.925098554533507,-0.0657030223390276,49.17871222076215,4.098562628336755,598235.0,1.0682022950847077,0.0006107633287921971,0,0,1
wxemiwkumpibllwklfbcooafckufkdlm,foosdfpfkusacimwkcsosbicdxkicaua,41352.0,0.0,4871.0,,,,,4304.17,4871.0,0.0,132.92,0.1165089999999999,0.101397,40.606701,0.0,508.45,1.16,1.16,1,548.98,4,ldkssxwpmemidmecebumciepifcamkci,25.5,0.12321775,0.003956776284828568,0.118167,0.126328,0.10265508333333333,0.0020197074251815184,0.099933,0.104102,0.07229966666666666,0.0009955858333238533,0.071978,0.07546,40.728885,0.0,40.728885,40.728885,24.437330039999996,0.0,24.43733004,24.43733004,16.29155496,0.0,16.29155496,16.29155496,-0.004679000000000003,-0.0006869999999999932,0.0034280000000000005,0.0,0.0,0.0,0.020562666666666674,0.008161000000000002,4.084873374401095,11.005256241787121,-0.9526938239159001,13.469119579500656,4.084873374401095,41352.0,1.413522925130586,0.013275778680595861,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,12353.0,0.0,2782.0,225.32,225.32,890.15,106.66,472.42,741.0,0.0,16.95,0.14346,0.0,46.30537836,0.0,106.66,20.54,20.54,1,35.87,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.14957658333333332,0.0037873488078633954,0.143946,0.152445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26693026,5.427204220461904e-07,44.26692996,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008499000000000007,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,0.14957658333333332,0.004461999999999994,4.008213552361396,11.925098554533507,-0.0657030223390276,2.0039421813403417,4.008213552361396,12353.0,2.7025014166599206,0.0029037480773901076,0,1,1
other,foosdfpfkusacimwkcsosbicdxkicaua,203303.0,0.0,4139.0,,,,,8737.03,0.0,0.0,118.95,0.1100829999999999,0.093746,40.606701,0.0,0.0,-0.12,-0.12,1,784.26,3,lxidpiddsbxsbosboudacockeimpuepw,43.5,0.11875708333333328,0.0050486346931770554,0.113068,0.1230859999999999,0.09829241666666666,0.0025801709054857403,0.095385,0.100505,0.069032,0.00040343772753672534,0.068646,0.069463,40.6474275,0.08507958396583772,40.56596939999999,40.728885,24.38845514,0.051048168167587754,24.33957804,24.43733004,16.25897136,0.03403246030051558,16.22638296,16.29155496,-0.010017999999999902,-0.0051199999999999996,0.0007629999999999998,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020464666666666617,0.008160999999999904,2.516084873374401,5.814717477003942,-5.946123521681997,,2.516084873374401,203303.0,0.24430529800347264,0.003857591870262613,0,0,1
missing,,5222.0,0.0,331.0,,,,,456.0,331.0,0.0,131.99,0.102772,0.093731,58.99595196,0.0,28.54,0.0,0.0,1,66.03,7,ldkssxwpmemidmecebumciepifcamkci,7.7,0.10804681818181817,0.0029548885535052552,0.104965,0.11076,0.09662772727272723,0.0015466501925715766,0.095025,0.0981399999999999,0.07157154545454546,0.000817534753222929,0.069918,0.071939,59.13043270909091,0.09574738880513572,58.93677408,59.17346796,36.46415032363637,0.05904482744925817,36.34472628,36.490689,8.361645425454546,0.013539637615513848,8.33426016,8.36773104,-0.005360000000000004,-0.002585000000000004,0.002021000000000009,0.23669388000000424,0.14596272,0.0334708800000012,0.011419090909090948,0.005794999999999995,6.913073237508556,1.938239159001314,-9.888304862023652,82.95006570302233,6.913073237508556,5222.0,0.7606281118345462,0.012644580620451934,0,0,0
missing,,6946.0,0.0,0.0,,,,,409.78,0.0,0.0,56.86,0.144038,0.0,46.30537836,0.0,0.0,26.02,26.02,1,34.23,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.14919983333333334,0.0031041719092898584,0.144869,0.151635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26693036,5.908391611818393e-07,44.26692996,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006765999999999994,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,0.14919983333333334,0.004461999999999994,6.039698836413415,11.530880420499342,-0.45992115637319314,2.0039421813403417,6.039698836413415,6946.0,0.0,0.004928016124388136,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,27800.0,0.0,0.0,0.0,0.0,695.36,0.0,325.53,0.0,0.0,16.22,0.1383049999999999,0.0,44.31137796,0.0,0.0,-0.66,-0.66,1,14.11,3,lxidpiddsbxsbosboudacockeimpuepw,10.39,0.14379033333333333,0.0032439552831054507,0.140172,0.146665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.355820359999996,0.09284215924197538,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006492999999999999,0.0,0.0,0.17777879999999868,0.0,0.0,0.14379033333333333,0.0044619999999999105,2.704996577686516,7.391590013140604,-4.566360052562418,16.62286465177398,2.704996577686516,27800.0,0.0,0.0005075539568345324,0,1,1
missing,,38090.0,0.0,2447.0,,,,,3803.42,2447.0,0.0,139.11,0.115174,0.098837,40.606701,0.0,242.91,8.3,8.3,1,435.77,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25,0.12266558333333333,0.0040928356797598365,0.117815,0.125976,0.10197416666666666,0.0018049316699901286,0.099226,0.103395,0.072272,0.0013533352739200865,0.071482,0.074516,40.6066995,0.07368062880357985,40.56596939999999,40.728885,24.36401714,0.04420934212371422,24.33957804,24.43733004,16.24267836,0.029473698882483673,16.22638296,16.29155496,-0.007801000000000002,-0.002904000000000004,0.0029799999999999965,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.02069141666666667,0.008161000000000002,6.324435318275154,8.114323258869907,-3.876478318002628,75.88699080157687,6.324435318275154,38090.0,0.7709110002625361,0.011440535573641376,0,0,0
other,,5618.0,0.0,0.0,0.0,0.0,1193.2,0.0,638.25,0.0,0.0,22.36,0.165793,0.0885389999999999,44.31137796,0.0,0.0,21.52,21.52,1,55.63,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.16938816666666667,0.0015348726232808211,0.167797,0.172425,0.08770625,0.0015495491499729348,0.086236,0.089804,0.0,0.0,0.0,0.0,44.355820359999996,0.09284215924197538,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024109999999999965,0.002815000000000012,0.0,0.17777879999999868,0.0,0.0,0.08168191666666667,0.004627999999999993,5.560574948665297,5.289093298291721,-6.307490144546649,66.72141918528251,5.560574948665297,5618.0,0.0,0.009902100391598435,0,1,0
apdekpcbwosbxepsfxclislboipuxpop,,4199490.0,728810.0,456462.0,,,,,6265.05,5108.0,0.0,359.51,0.097701,0.0894269999999999,58.99595196,1.0,438.43,-9.89,-9.89,2,505.49,8,ldkssxwpmemidmecebumciepifcamkci,55.0,0.10457608333333333,0.003834767065542535,0.099879,0.107649,0.09336241666666667,0.0021482739142404676,0.090708,0.095079,0.06882833333333334,0.00022993490514939486,0.068517,0.068984,59.01567302,0.1165392866217955,58.93677408,59.17346796,36.39337964,0.07186772527831897,36.344721,36.490689,8.3454176,0.01647956762518524,8.33426016,8.36773104,-0.007769999999999999,-0.004371,-0.0004670000000000091,0.23669388000000424,0.14596272,0.0334708800000012,0.011213666666666663,0.005794999999999995,7.501711156741957,8.081471747700395,-3.9093298291721417,15.932982917214192,7.501711156741957,2099745.0,1.304335526456784,0.00012036937818639882,1,0,0
kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,23507.0,79423.0,1922.0,,,,,3477.3,1922.0,0.0,18.91,0.1446309999999999,0.0,44.31137796,0.0,281.61,6.18,6.18,1,284.43,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.1478145,0.0021849721654145504,0.145093,0.149555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.281745459999996,0.05132050797257846,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003037999999999985,0.0,0.0,0.17777879999999868,0.0,0.0,0.1478145,0.004461999999999994,6.12457221081451,10.512483574244415,-1.4783180026281209,73.48883048620236,6.12457221081451,23507.0,0.9811545497085974,0.012099800059556728,0,0,0
missing,sddiedcslfslkckwlfkdpoeeailfpeds,7673.0,0.0,0.0,,,,,1117.4,0.0,0.0,15.9,0.142065,0.0,44.31137796,0.0,0.0,21.48,21.48,1,108.56,3,ldkssxwpmemidmecebumciepifcamkci,10.392,0.145293,0.0020098573083679413,0.143943,0.148405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.39622483272727,0.08304036485657999,44.26693116,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004880000000000162,0.0,0.0,0.17777879999999868,0.0,0.0,0.145293,0.0044620000000000215,2.4804928131416837,3.712220762155059,-8.278580814717477,20.302233902759525,2.4804928131416837,7673.0,0.0,0.014148312263782093,0,0,0
missing,,25040.0,0.0,1605.0,,,,,2229.52,1605.0,0.0,132.34,0.114088,0.098969,40.606701,0.0,145.87,5.8,5.8,1,286.58,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25,0.12358875000000001,0.004950434547041848,0.117077,0.127566,0.10339291666666667,0.0025312190185159712,0.10011,0.105428,0.07320549999999999,0.0004686953846970994,0.072268,0.073487,40.5931235,0.06341411066789503,40.56596939999999,40.728885,24.35587114,0.038049400606350994,24.33957804,24.43733004,16.237247359999998,0.025367045704593385,16.22638296,16.29155496,-0.010489000000000012,-0.004807999999999993,-0.00044299999999999895,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020195833333333343,0.008161000000000015,6.182067077344285,9.789750328515112,-2.1681997371879107,3.383705650459921,6.182067077344285,25040.0,0.7691693290734825,0.011444888178913737,0,0,0
kkklcdamwfafdcfwofuscwfwadblfmce,,1077879.0,0.0,31596.0,,,,,1610.92,0.0,0.0,39.01,0.165793,0.0885389999999999,44.31137796,0.0,0.0,14.04,14.04,1,103.95,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.16863266666666665,0.001443830721211853,0.165001,0.169629,0.08672625,0.001730026490863918,0.084905,0.089051,0.0,0.0,0.0,0.0,44.32619026,0.08753259950194095,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018320000000000003,0.003393000000000007,0.0,0.17777879999999868,0.0,0.0,0.08190641666666665,0.004627999999999993,6.381930184804928,7.424441524310118,-4.566360052562418,76.57687253613666,6.381930184804928,1077879.0,0.35175747927179213,9.643939625876375e-05,0,0,0
missing,lmkebamcaaclubfxadlmueccxoimlema,45839.0,0.0,4554.0,,,,,963.04,0.0,0.0,8.99,0.146694,0.0,44.31137796,0.0,0.0,23.65,23.65,1,99.6,6,ldkssxwpmemidmecebumciepifcamkci,10.35,0.15121008333333333,0.0023166127882333055,0.148586,0.153133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.40026526,0.08040348753813052,44.26693116,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045469999999999955,0.0,0.0,0.17777879999999868,0.0,0.0,0.15121008333333333,0.004461999999999994,5.500342231348392,2.102496714848883,-9.789750328515112,65.99868593955321,5.500342231348392,45839.0,1.1921726041144005,0.0021728222692467113,0,0,0
missing,usilxuppasemubllopkaafesmlibmsdf,4340.0,0.0,0.0,0.0,0.0,1027.7,0.0,640.87,0.0,0.0,14.62,0.141666,0.0,44.31137796,0.0,0.0,10.08,10.08,1,58.9,4,lxidpiddsbxsbosboudacockeimpuepw,10.39,0.14765533333333333,0.004039251918438118,0.142868,0.151367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31137536,0.08040378905128245,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007829000000000003,0.0,0.0,0.17777879999999868,0.0,0.0,0.14765533333333333,0.0044440000000000035,4.331279945242985,8.04862023653088,-3.9421813403416555,5.683311432325887,4.331279945242985,4340.0,0.0,0.013571428571428571,0,1,0
missing,,2269.0,0.0,0.0,,,,,340.46,0.0,0.0,15.2,0.144038,0.0,46.30537836,0.0,0.0,26.0,26.0,1,31.61,6,lxidpiddsbxsbosboudacockeimpuepw,13.164,0.14919983333333334,0.0031041719092898584,0.144869,0.151635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26693026,5.427204220461904e-07,44.26692996,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006765999999999994,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,0.14919983333333334,0.004461999999999994,6.028747433264887,11.662286465177397,-0.2956636005256242,2.0039421813403417,6.028747433264887,2269.0,0.0,0.013931247245482592,0,0,0
other,usilxuppasemubllopkaafesmlibmsdf,11229.0,0.0,1106.0,,,,,1192.03,1106.0,0.0,131.76,0.1165089999999999,0.101397,40.9390266,0.0,108.88,26.64,26.64,1,138.32,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,22.8,0.12707208333333328,0.005017814907603624,0.119514,0.1310319999999999,0.10688091666666667,0.002550509591090075,0.103059,0.108896,0.076696,0.0005675492769955608,0.075482,0.076955,40.6486788,0.19316417860858148,40.56596939999999,41.0622186,24.41142696,0.16779922565498606,24.33957804,24.77066364,16.29280344,0.1551167491983845,16.22638296,16.62488856,-0.011517999999999903,-0.005837000000000009,-0.001473000000000002,0.4962492000000083,0.4310829599999977,0.3984998399999995,0.020191166666666607,0.008160999999999904,4.243668720054757,9.099868593955321,-2.890932982917214,50.91984231274638,4.243668720054757,11229.0,1.1819396206251669,0.012318104906937393,0,0,0
other,foosdfpfkusacimwkcsosbicdxkicaua,4335.0,0.0,322.0,,,,,173.63,66.0,28.0,17.82,0.186188,0.0,45.80687796,0.0,12.37,51.36,51.36,1,14.2,4,lxidpiddsbxsbosboudacockeimpuepw,14.67,0.18953218181818182,0.002276680118865274,0.187438,0.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.760930396363634,6.054299788927362e-07,45.76092996,45.76093116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007260000000000044,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,0.18953218181818182,0.004461999999999994,3.8439425051334704,1.8725361366622864,-9.789750328515112,0.49277266754270693,3.8439425051334704,4335.0,0.8913494809688581,0.003275663206459054,0,0,0
missing,,5077.0,0.0,0.0,,,,,224.51,0.0,0.0,15.3,0.14346,0.0,46.30537836,0.0,0.0,21.64,21.64,1,19.49,5,ldkssxwpmemidmecebumciepifcamkci,10.392,0.14879783333333332,0.003983363467617718,0.143946,0.152445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.629893759999995,0.8476996841682657,44.26692996,46.44471036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007107000000000002,0.0,0.0,2.1777792000000034,0.0,0.0,0.14879783333333332,0.0044440000000000035,5.1827515400410675,9.789750328515112,-2.135348226018397,4.1721419185282524,5.1827515400410675,5077.0,0.0,0.0038388812290722865,0,0,0
apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,6286272.0,0.0,562863.0,826.88,826.88,6834.21,623.33,4913.2,7542.0,0.0,145.75,0.1076589999999999,0.091318,40.606701,0.0,623.33,-3.48,-3.48,1,330.18,4,lxidpiddsbxsbosboudacockeimpuepw,27.75,0.11699766666666662,0.005232467058200362,0.1106289999999999,0.121198,0.096676,0.0029933504487598627,0.092946,0.09906,0.06706458333333333,7.071383860105916e-05,0.066971,0.067118,40.620275199999995,0.0802136533128215,40.56596939999999,40.728885,24.372163360000002,0.04812878283011197,24.33957804,24.43733004,16.248109839999998,0.032086347649956846,16.22638296,16.29155496,-0.010569000000000106,-0.0061139999999999944,-0.00014699999999999436,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020321666666666627,0.008127999999999996,3.572895277207392,7.424441524310118,-4.533508541392904,16.590013140604466,3.572895277207392,6286272.0,1.0744613023426286,5.2523976054488256e-05,0,1,0
apdekpcbwosbxepsfxclislboipuxpop,,51421.0,0.0,4110.0,,,,,361.67,0.0,0.0,14.91,0.16695,0.089695,44.31137796,0.0,0.0,22.52,22.52,1,53.46,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0.1708356666666667,0.0017198397035946922,0.168958,0.173586,0.08915325,0.0012531224365197081,0.08797,0.090964,0.0,0.0,0.0,0.0,44.35582046,0.09284205479503417,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029840000000000144,0.002240999999999993,0.0,0.17777879999999868,0.0,0.0,0.08168241666666669,0.004627999999999993,5.566050650239562,5.223390275952694,-6.668856767411301,66.78712220762155,5.566050650239562,51421.0,0.9591412068999048,0.0010396530600338383,0,0,0
missing,,2882597.0,976731.0,382647.0,,,,,1479.69,1694.0,0.0,16.67,0.143801,0.0,44.31137796,1.0,245.47,29.76,29.76,2,128.36,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.14766658333333332,0.0022739035502986013,0.145093,0.149555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26693046,6.179143800823807e-07,44.26692996,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041110000000000035,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,0.14766658333333332,0.004461999999999994,5.965776865160849,12.417871222076215,0.42706964520367935,71.58344283837056,5.965776865160849,1441298.5,1.5929261010123859,4.452929077495051e-05,1,0,0
other,lmkebamcaaclubfxadlmueccxoimlema,24538.0,0.0,2070.0,,,,,2399.68,2070.0,0.0,130.32,0.1128599999999999,0.096521,40.606701,0.0,195.92,15.1,15.1,1,239.5,4,lxidpiddsbxsbosboudacockeimpuepw,31.5,0.12035133333333332,0.004095529898745111,0.115503,0.123664,0.09965966666666666,0.0018071770217327364,0.096914,0.101083,0.069957,0.0013497175462093645,0.069169,0.072195,40.6066995,0.07368062880357985,40.56596939999999,40.728885,24.36401714,0.04420934212371422,24.33957804,24.43733004,16.24267836,0.029473698882483673,16.22638296,16.29155496,-0.0078099999999999975,-0.002914,0.0029719999999999885,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020691666666666664,0.008161000000000002,3.488021902806297,8.607095926412615,-3.383705650459921,27.398160315374508,3.488021902806297,24538.0,1.0123074415192763,0.009760371668432636,0,0,0
apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,834128.0,0.0,113655.0,,,,,4086.26,8005.0,0.0,37.67,0.1646369999999999,0.087381,44.31137796,0.0,703.05,16.66,16.66,4,451.87,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.16754041666666666,0.0007965946223922409,0.166638,0.168185,0.08574508333333332,0.0018933926480518923,0.084213,0.08789,0.0,0.0,0.0,0.0,44.34100546,0.09154357412739532,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015469999999999928,0.0036769999999999997,0.0,0.17777879999999868,0.0,0.0,0.08179533333333334,0.0015469999999999928,5.453798767967146,6.570302233902759,-5.4204993429697765,65.44021024967148,5.453798767967146,208532.0,1.6350727945830854,0.0005417274087430227,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,17367.0,0.0,1880.0,325.89,325.89,3261.82,183.75,1733.22,1880.0,0.0,145.45,0.115174,0.098837,40.606701,0.0,183.75,24.18,24.18,1,186.62,6,lxidpiddsbxsbosboudacockeimpuepw,20.0,0.12281558333333333,0.004098869055956616,0.118175,0.126336,0.10250124999999997,0.0018434475175604763,0.100491,0.1046599999999999,0.07353616666666667,0.0014773892103260632,0.071536,0.07457,40.6745798,0.08021409643117337,40.56596939999999,40.728885,24.404746919999997,0.04812845785870219,24.33958068,24.43733004,16.26983288,0.03208563857246768,16.22638872,16.29155496,-0.007801000000000002,-0.002904000000000004,0.0029799999999999965,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.02031433333333335,0.008161000000000002,5.69472963723477,3.679369250985545,-8.31143232588699,68.3311432325887,5.69472963723477,17367.0,1.2990153739851442,0.010745667069729948,0,1,0
apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,997992.0,0.0,103206.0,,,,,1454.94,1233.0,0.0,129.61,0.1169,0.1000149999999999,40.606701,0.0,120.8,39.81,39.81,1,158.3,4,lxidpiddsbxsbosboudacockeimpuepw,22.0,0.12417433333333333,0.0038471505708967896,0.119906,0.128067,0.10363816666666666,0.0018848027547312264,0.101673,0.105842,0.07286525,0.0015880949779817715,0.070232,0.073773,40.68815609999999,0.07368135241304521,40.56596939999999,40.728885,24.4128927,0.04420881144782419,24.33958068,24.43733004,16.2752634,0.029472540965216162,16.22638872,16.29155496,-0.006191999999999989,-0.0023019999999999985,0.003487000000000004,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020536166666666675,0.008160999999999988,3.786447638603696,2.562417871222076,-9.42838370565046,45.43363994743758,3.786447638603696,997992.0,1.2409638554216869,0.00015861850595996763,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,28148.0,0.0,3551.0,,,,,2639.18,3414.0,0.0,130.67,0.115174,0.098837,40.606701,0.0,326.75,13.96,13.96,3,291.54,6,lxidpiddsbxsbosboudacockeimpuepw,15.22,0.12275558333333335,0.004044689030823083,0.118175,0.126336,0.10229041666666666,0.0016271853254418546,0.100491,0.1046599999999999,0.0730305,0.0015610251002582782,0.071536,0.07457,40.6474275,0.08507958396583772,40.56596939999999,40.728885,24.38845514,0.051048168167587754,24.33957804,24.43733004,16.25897136,0.03403246030051558,16.22638296,16.29155496,-0.007801000000000002,-0.002904000000000004,0.0029799999999999965,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020465166666666687,0.008161000000000002,5.582477754962355,5.026281208935611,-6.800262812089356,66.98423127463863,5.582477754962355,9382.666666666666,1.5138553360807163,0.010357396617876937,0,0,0
missing,,988.0,0.0,0.0,,,,,148.52,0.0,0.0,7.77,0.147506,0.0,46.30537836,0.0,0.0,28.02,28.02,1,13.77,5,ldkssxwpmemidmecebumciepifcamkci,13.856,0.1506572,0.0020341765901710778,0.148586,0.153048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.57359848,0.6633501087527058,44.26693116,46.44471036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003044999999999992,0.0,0.0,2.1777792000000034,0.0,0.0,0.1506572,0.004461999999999994,5.100616016427105,10.808147174770038,-1.1826544021024967,61.202365308804204,5.100616016427105,988.0,0.0,0.013937246963562753,0,0,1
other,foosdfpfkusacimwkcsosbicdxkicaua,11840.0,15628.0,,,,,,1159.29,0.0,0.0,18.12,0.144038,0.0,45.30837756,1.0,0.0,13.26,13.26,4,94.72,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0.1478739,0.001688022541318687,0.145451,0.151635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.40248628,0.3704374824539014,44.26692996,45.44470956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002361000000000002,0.0,0.0,1.1777784000000011,0.0,0.0,0.1478739,0.004461999999999994,5.9986310746064335,10.019710906701707,-12.02365308804205,2.0039421813403417,5.9986310746064335,2960.0,,0.008,1,0,0
sfisfxfcocfpcmckuekokxuseixdaoeu,foosdfpfkusacimwkcsosbicdxkicaua,10184.0,0.0,891.0,,,,,1520.04,891.0,0.0,13.82,0.144038,0.0,45.30837756,0.0,129.38,14.44,14.44,1,125.25,5,lxidpiddsbxsbosboudacockeimpuepw,13.15,0.14939183333333333,0.0028747218626988557,0.144869,0.151635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26693046,6.179143800823807e-07,44.26692996,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006765999999999994,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,0.14939183333333333,0.004461999999999994,5.0513347022587265,11.399474375821287,-0.5913272010512484,2.0039421813403417,5.0513347022587265,10184.0,1.0498821681068342,0.012298703849175177,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,6116.0,0.0,517.0,159.93,159.93,1708.44,49.33,601.75,517.0,0.0,145.76,0.11634,0.099998,40.606701,0.0,49.33,16.98,16.98,1,80.13,3,lxidpiddsbxsbosboudacockeimpuepw,15.1,0.12538308333333328,0.0050320047235549335,0.1193359999999999,0.129444,0.10475191666666661,0.0025920130982530504,0.1016519999999999,0.106863,0.07517583333333332,0.00038815456933672537,0.074662,0.075677,40.6474275,0.08507958396583772,40.56596939999999,40.728885,24.38845514,0.051048168167587754,24.33957804,24.43733004,16.25897136,0.03403246030051558,16.22638296,16.29155496,-0.010108000000000103,-0.0052110000000001044,0.000672999999999993,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020631166666666673,0.008160999999999988,3.36208076659822,7.654402102496714,-4.336399474375821,5.7490144546649145,3.36208076659822,6116.0,1.014388489208633,0.013101700457815566,0,1,0
